Timestamp,\TPOL,TZ01,TZ02,TZ03,TZ04,TZ05,TZ06,TZ07,TZ09,TZ0A,TZ0B,1P05V_CAM_F,1P8VSUS_ORG,1P8V_CAM_F,1P8V_TOUCH,2P8V_CAM_F,3P3V_TOUCH,3P3_PANEL,3P3_Retimer0,3P3_Retimer1,3P3_SSD,3P3_WLAN,5V_VBUS,DISPLAY_BACKLIGHT,PMIC1,PMIC2,PMIC3,PMIC4,RAPL_Package0_DRAM,RAPL_Package0_PKG,RAPL_Package0_PP0,RAPL_Package0_PP1,TI_SCVR,VCCIO,VSYS
11:18:12.279,0.00,80.05,57.35,51.75,41.95,31.95,31.95,57.35,44.55,50.45,50.75,0.00,80.07,0.00,0.03,0.00,72.46,802.71,0.00,0.00,147.45,229.42,1.34,137.82,14449.28,3262.49,1232.54,3626.89,240.87,13236.86,8926.10,2420.64,24354.60,224.75,26258.79
11:18:17.279,0.00,80.05,57.45,51.75,41.95,31.95,31.95,57.35,44.55,50.45,50.75,0.00,79.72,0.00,0.16,0.00,72.32,782.78,0.00,0.00,131.75,229.06,0.31,137.41,13739.50,2998.59,1228.15,3416.62,236.10,12263.21,8345.38,2262.02,23098.81,220.26,25003.96
11:18:22.279,0.00,80.05,57.45,51.75,41.95,31.95,31.95,57.45,44.55,50.35,50.65,0.00,79.55,0.00,0.07,0.00,72.44,831.51,0.00,0.00,121.21,232.53,1.65,137.59,14000.63,3078.45,1244.99,3486.86,244.40,12223.99,8497.93,2300.52,23464.76,219.50,25457.90
11:18:27.279,0.00,80.15,57.45,51.75,41.95,31.95,31.95,57.45,44.55,50.35,50.75,0.00,78.52,0.00,0.06,0.00,72.23,780.32,0.00,0.00,130.57,231.62,2.13,136.24,11008.04,2639.87,1200.88,2957.25,221.23,10765.55,6834.61,1891.65,19234.11,218.17,21273.46
11:18:32.279,0.00,80.15,57.55,51.85,41.95,31.95,31.95,57.55,44.45,50.45,50.75,0.00,79.06,0.00,0.04,0.00,72.14,797.44,0.00,0.00,115.82,227.04,0.65,137.24,13576.03,3068.56,1211.76,3440.35,234.22,12708.11,8341.96,2279.18,22762.90,216.79,24980.24
11:18:37.279,0.00,79.65,57.55,51.85,41.95,31.95,31.95,57.55,44.45,50.25,50.55,0.00,79.00,0.00,0.05,0.00,71.77,800.74,0.00,0.00,120.95,230.67,0.25,138.47,13473.77,2907.74,1219.51,3312.45,234.79,12244.88,8059.36,2166.79,22842.91,216.99,24520.24
11:18:42.279,0.00,79.15,57.45,51.85,42.05,31.95,31.95,57.45,44.45,50.25,50.55,0.00,79.73,0.00,0.03,0.00,72.24,777.83,0.00,0.00,152.22,228.61,1.97,137.60,13895.31,3090.02,1224.31,3496.15,236.36,12447.14,8509.87,2317.06,23433.51,226.91,25382.51
11:18:47.279,0.00,79.15,57.45,51.85,42.05,31.95,31.95,57.45,44.45,50.25,50.55,0.00,79.33,0.00,0.02,0.00,72.08,805.07,0.00,0.00,132.68,228.84,1.11,136.56,13704.61,2927.31,1236.44,3360.08,239.86,12504.09,8237.97,2211.67,22945.07,220.28,24857.00
11:18:52.279,0.00,79.15,57.35,51.85,42.05,31.95,31.95,57.35,44.45,50.25,50.65,0.00,79.65,0.00,0.08,0.00,72.48,787.84,0.00,0.00,119.59,235.02,0.70,137.23,14355.09,3152.09,1229.65,3548.02,238.90,12793.06,8743.72,2359.49,24080.49,216.98,25961.45
11:18:57.279,0.00,79.55,57.35,51.85,42.05,32.05,32.05,57.35,44.55,50.45,50.75,0.00,79.09,0.00,0.01,0.00,72.23,775.40,0.00,0.00,121.11,236.24,2.08,137.67,13556.17,2923.69,1218.82,3362.62,235.42,12493.93,8318.07,2258.82,22587.60,211.52,24768.79
11:19:02.279,0.00,79.85,57.35,51.95,42.05,32.05,32.05,57.35,44.55,50.55,50.95,0.00,79.31,0.00,0.04,0.00,72.58,789.56,0.00,0.00,122.66,236.99,1.09,136.87,13186.19,2862.25,1218.91,3300.01,231.54,11823.47,7856.20,2128.53,22191.28,218.56,24064.59
11:19:07.279,0.00,80.05,57.55,51.95,42.05,32.05,32.05,57.55,44.55,50.45,50.85,0.00,79.01,0.00,0.09,0.00,72.47,779.90,0.00,0.00,129.17,228.94,0.77,137.55,12947.18,2836.44,1228.14,3247.40,233.33,11693.15,7720.67,2122.66,22191.63,217.06,23853.00
11:19:12.279,0.00,79.85,57.55,51.95,42.05,32.05,32.05,57.55,44.55,50.45,50.75,0.00,79.20,0.00,0.09,0.00,72.65,779.02,0.00,0.00,135.58,238.98,0.90,137.23,13635.19,2959.09,1214.54,3372.81,234.07,12440.46,8336.20,2254.60,22854.06,215.61,24906.98
11:19:17.279,0.00,79.85,57.55,51.95,42.05,32.05,32.05,57.55,44.55,50.45,50.75,0.00,79.51,0.00,0.09,0.00,72.57,794.36,0.00,0.00,137.03,245.42,0.77,136.78,13009.67,2856.57,1214.99,3280.86,230.54,11905.00,7917.62,2141.35,22176.92,228.22,23962.46
11:19:22.279,0.00,79.75,57.55,51.95,42.05,32.05,32.05,57.55,44.55,50.45,50.75,0.00,79.30,0.00,0.14,0.00,72.90,796.65,0.00,0.00,127.15,240.48,0.92,138.98,13689.39,2972.54,1219.29,3367.65,235.24,12306.72,8238.02,2227.82,22889.90,213.57,24934.10
11:19:27.279,0.00,79.55,57.45,51.95,42.05,32.05,32.05,57.45,44.55,50.45,50.75,0.00,79.58,0.00,0.04,0.00,72.36,787.08,0.00,0.00,153.23,239.85,0.87,138.52,13584.24,3014.01,1228.29,3433.68,235.84,12392.29,8267.37,2253.91,22916.78,226.77,24899.12
11:19:32.279,0.00,79.65,57.45,51.95,42.05,32.15,32.15,57.45,44.55,50.45,50.85,0.00,79.80,0.00,0.07,0.00,72.41,802.47,0.00,0.00,145.80,241.49,1.68,137.79,14447.28,3148.41,1243.95,3559.27,243.43,13110.50,8777.41,2362.73,23940.66,224.77,26133.94
11:19:37.279,0.00,79.45,57.45,52.05,42.05,32.15,32.15,57.45,44.45,50.55,50.85,0.00,79.01,0.00,0.05,0.00,72.23,761.09,0.00,0.00,137.55,253.21,1.33,137.83,11963.72,2694.47,1198.98,2978.20,221.84,11058.83,7199.89,1915.04,20895.37,219.22,22355.86
11:19:42.279,0.00,79.65,57.45,52.05,42.05,32.15,32.15,57.45,44.45,50.55,50.85,0.00,79.74,0.00,0.13,0.00,72.49,780.19,0.00,0.00,150.06,238.11,1.42,137.91,14115.19,3137.05,1226.67,3520.96,237.26,12917.92,8646.20,2337.63,23795.27,225.18,25684.35
11:19:47.279,0.00,79.65,57.45,52.05,42.05,32.15,32.15,57.45,44.55,50.55,50.95,0.00,79.73,0.00,0.09,0.00,71.67,798.08,0.00,0.00,136.80,239.11,0.56,136.81,14309.70,3184.34,1230.90,3553.40,238.56,12991.76,8754.75,2356.64,23982.80,222.67,25933.97
11:19:52.279,0.00,79.65,57.45,52.05,41.95,32.15,32.15,57.45,44.35,50.55,50.85,0.00,79.15,0.00,0.03,0.00,72.57,761.04,0.00,0.00,111.73,234.06,0.77,137.52,13546.73,2942.83,1217.53,3370.87,236.97,12223.55,8239.67,2227.29,22876.44,214.19,24663.02
11:19:57.279,0.00,79.65,57.45,52.05,41.95,32.15,32.15,57.45,44.35,50.55,50.85,0.00,79.40,0.00,0.04,0.00,72.60,794.65,0.00,0.00,123.91,235.79,1.13,136.26,13681.76,2965.54,1239.65,3404.16,235.66,12522.01,8406.08,2252.62,22960.57,219.20,24939.68
11:20:02.279,0.00,79.95,57.45,52.05,41.95,32.15,32.15,57.45,44.45,50.65,50.95,0.00,79.12,0.00,0.09,0.00,72.28,783.95,0.00,0.00,138.50,233.68,1.16,137.85,12458.96,2755.00,1216.06,3100.98,228.42,11420.04,7386.18,1976.56,21068.76,220.00,23084.56
11:20:07.279,0.00,79.55,57.45,52.05,42.05,32.15,32.15,57.45,44.45,50.55,50.85,0.00,79.18,0.00,0.03,0.00,72.41,767.24,0.00,0.00,218.49,232.57,0.36,137.29,11861.37,2360.10,1234.93,2793.46,233.09,10379.27,6698.44,1753.87,19875.25,247.77,21865.66
11:20:12.279,0.00,79.55,57.45,52.05,42.05,32.15,32.15,57.45,44.45,50.55,50.85,0.00,79.52,0.00,0.02,0.00,72.35,785.04,0.00,0.00,123.23,233.73,0.38,137.53,14982.01,3459.78,1234.82,3768.20,245.57,13690.27,9282.98,2524.70,25403.40,218.28,27174.35
11:20:17.279,0.00,79.45,57.35,52.05,42.05,32.15,32.15,57.35,44.55,50.55,50.95,0.00,79.74,0.00,0.07,0.00,72.59,756.16,0.00,0.00,134.06,229.96,1.02,137.68,13943.15,3082.64,1233.36,3484.47,239.77,12622.18,8546.99,2315.40,23634.19,219.45,25369.28
11:20:22.279,0.00,79.55,57.35,52.05,42.05,32.15,32.15,57.35,44.55,50.55,50.95,0.00,79.22,0.00,0.08,0.00,72.22,791.28,0.00,0.00,110.55,231.78,2.39,137.92,14041.14,3123.07,1229.22,3516.03,237.07,12764.69,8578.00,2330.91,23655.25,214.52,25506.08
11:20:27.279,0.00,79.95,57.35,52.05,42.15,32.15,32.15,57.35,44.75,50.75,51.15,0.00,78.88,0.00,0.06,0.00,72.51,806.81,0.00,0.00,121.33,236.83,1.37,137.14,12812.35,2782.08,1218.02,3226.00,231.56,12024.73,7759.96,2113.46,21752.72,218.32,23626.50
11:20:32.279,0.00,79.95,57.35,52.05,42.15,32.15,32.15,57.35,44.75,50.75,51.15,0.00,79.71,0.00,0.03,0.00,72.52,811.42,0.00,0.00,119.07,236.80,0.55,138.09,14589.66,3358.73,1233.96,3697.05,242.34,13092.41,9053.75,2468.71,24670.80,215.84,26604.88
11:20:37.279,0.00,79.95,57.55,52.05,42.15,32.15,32.15,57.55,44.65,50.65,50.95,0.00,79.19,0.00,0.02,0.00,72.65,757.33,0.00,0.00,126.52,234.78,1.82,137.14,13607.18,2953.28,1216.13,3379.71,231.82,12378.19,8261.01,2230.25,22868.90,216.50,24732.29
11:20:42.279,0.00,79.95,57.55,52.05,42.15,32.15,32.15,57.55,44.65,50.65,50.95,0.00,79.42,0.00,0.09,0.00,72.28,795.97,0.00,0.00,142.68,242.03,0.72,137.40,13805.41,2991.12,1236.65,3408.77,239.65,12516.17,8378.83,2252.78,23219.48,223.57,25122.47
11:20:47.279,0.00,79.95,57.55,52.05,42.15,32.15,32.15,57.55,44.65,50.65,50.95,0.00,79.59,0.00,0.08,0.00,72.11,786.33,0.00,0.00,112.71,236.66,0.67,137.56,13861.92,3125.46,1228.63,3520.41,237.05,12781.20,8599.62,2336.91,23424.26,215.13,25352.46
11:20:52.279,0.00,79.95,57.65,52.05,42.25,32.25,32.25,57.65,44.75,50.65,50.95,0.00,79.37,0.00,0.07,0.00,72.48,800.64,0.00,0.00,123.15,238.49,1.64,136.19,13852.47,3047.28,1222.12,3437.71,234.15,12179.72,8397.69,2277.10,23255.66,217.07,25212.08
11:20:57.279,0.00,80.05,57.65,52.05,42.25,32.25,32.25,57.65,44.75,50.65,50.95,0.00,79.03,0.00,0.05,0.00,72.84,777.11,0.00,0.00,132.51,234.96,1.11,137.27,12227.03,2743.95,1210.06,3168.27,227.14,11563.67,7492.43,2062.82,20914.42,220.92,22858.19
11:21:02.279,0.00,80.05,57.65,52.15,42.15,32.25,32.25,57.65,44.65,50.65,51.05,0.00,79.56,0.00,0.09,0.00,72.18,775.11,0.00,0.00,153.49,238.91,0.67,138.46,14264.50,3139.83,1237.58,3526.29,241.35,13074.58,8656.91,2335.62,23934.06,225.70,25873.35
11:21:07.279,0.00,79.75,57.65,52.15,42.15,32.25,32.25,57.65,44.65,50.65,50.95,0.00,79.14,0.00,0.06,0.00,72.55,795.15,0.00,0.00,130.92,232.57,0.84,136.90,13034.28,2869.62,1216.01,3307.45,230.88,12215.68,8000.14,2176.46,22084.18,219.22,24039.76
11:21:12.279,0.00,79.75,57.65,52.15,42.15,32.25,32.25,57.65,44.65,50.65,50.95,0.00,78.60,0.00,0.06,0.00,72.33,765.36,0.00,0.00,122.06,230.73,2.08,137.04,12244.55,2710.06,1194.99,3009.20,222.58,10971.02,7279.21,1932.43,20827.50,216.09,22666.91
11:21:17.279,0.00,79.15,57.55,52.05,42.15,32.25,32.25,57.55,44.55,50.45,50.75,0.00,79.61,0.00,0.02,0.00,72.20,786.52,0.00,0.00,118.92,234.47,0.64,136.94,14201.35,3194.01,1219.55,3533.18,239.92,12787.05,8716.09,2359.93,23650.89,215.93,25855.51
11:21:22.279,0.00,79.15,57.45,52.05,42.25,32.25,32.25,57.45,44.65,50.55,50.85,0.00,79.28,0.00,0.07,0.00,72.39,786.03,0.00,0.00,114.57,236.28,1.07,137.29,14301.86,3068.95,1244.63,3521.76,240.74,12638.84,8597.99,2318.40,24146.86,215.09,25770.77
11:21:27.279,0.00,79.25,57.45,52.05,42.25,32.25,32.25,57.45,44.65,50.55,50.85,0.00,78.49,0.00,0.03,0.00,72.82,759.87,0.00,0.00,140.22,230.10,1.05,137.02,11757.10,2478.19,1190.59,2829.34,218.11,10509.36,6833.30,1793.53,19778.26,219.91,21696.78
11:21:32.279,0.00,79.65,57.45,52.05,42.25,32.25,32.25,57.45,44.75,50.65,51.05,0.00,79.72,0.00,0.04,0.00,72.26,800.61,0.00,0.00,117.28,233.49,2.26,136.53,14424.60,3129.39,1230.31,3540.34,239.27,13097.98,8769.49,2352.66,23874.01,216.15,26029.85
11:21:37.279,0.00,79.75,57.45,52.05,42.25,32.25,32.25,57.45,44.75,50.65,51.05,0.00,79.58,0.00,0.05,0.00,72.26,774.20,0.00,0.00,127.44,232.81,1.12,136.26,14006.46,3111.15,1229.59,3509.79,239.80,12959.70,8634.27,2329.53,23920.54,218.95,25468.79
11:21:42.279,0.00,79.75,57.45,52.05,42.25,32.25,32.25,57.45,44.75,50.65,51.05,0.00,79.29,0.00,0.05,0.00,72.65,796.90,0.00,0.00,140.21,229.79,0.41,136.93,13408.20,2954.18,1216.84,3361.80,232.44,11902.77,8084.82,2212.13,22351.15,222.66,24273.05
11:21:47.279,0.00,79.55,57.45,52.05,42.15,32.25,32.25,57.45,44.65,50.55,50.95,0.00,79.14,0.00,0.08,0.00,72.37,769.41,0.00,0.00,120.66,230.78,0.74,136.61,13689.73,3031.01,1222.41,3433.79,236.04,12549.95,8435.68,2268.95,23485.14,217.51,25342.43
11:21:52.279,0.00,79.75,57.55,52.05,42.15,32.25,32.25,57.55,44.65,50.55,50.95,0.00,78.85,0.00,0.07,0.00,72.53,774.86,0.00,0.00,111.37,233.41,0.75,137.82,12861.11,2867.77,1218.94,3282.45,230.40,12071.01,7896.89,2155.74,21966.72,214.25,23834.59
11:21:57.279,0.00,79.65,57.55,52.15,42.15,32.25,32.25,57.55,44.65,50.65,50.95,0.00,79.01,0.00,0.06,0.00,72.50,788.44,0.00,0.00,135.02,226.29,0.54,137.11,11773.22,2726.48,1227.73,3107.36,234.85,11281.82,7336.91,2005.20,20384.52,222.16,22396.33
11:22:02.279,0.00,79.45,57.55,52.15,42.15,32.25,32.25,57.55,44.55,50.55,50.95,0.00,79.92,0.00,0.01,0.00,72.16,787.73,0.00,0.00,135.95,230.31,1.01,138.26,15147.17,3370.41,1232.93,3706.42,241.67,13095.79,9185.51,2470.54,25257.42,221.59,27170.84
11:22:07.279,0.00,79.45,57.55,52.15,42.15,32.25,32.25,57.55,44.55,50.55,50.95,0.00,79.50,0.00,0.09,0.00,72.33,771.20,0.00,0.00,142.63,228.75,1.26,137.70,13656.80,3015.63,1221.45,3403.54,233.51,12744.61,8421.12,2258.79,23043.76,223.03,25131.46
11:22:12.279,0.00,79.45,57.55,52.15,42.15,32.25,32.25,57.55,44.55,50.55,50.95,0.00,79.29,0.00,0.10,0.00,72.45,781.15,0.00,0.00,134.74,233.08,1.14,137.56,13200.39,2836.58,1215.25,3254.81,228.96,11705.95,7765.53,2103.13,22210.72,222.21,23787.11
11:22:17.279,0.00,79.45,57.45,52.15,42.15,32.25,32.25,57.45,44.55,50.65,50.95,0.00,79.60,0.00,0.01,0.00,72.20,782.68,0.00,0.00,128.83,237.12,0.85,137.19,14227.56,3134.40,1231.52,3541.41,240.68,12853.17,8657.66,2342.54,23877.50,215.79,25761.67
11:22:22.279,0.00,79.55,57.45,52.15,42.15,32.25,32.25,57.45,44.65,50.65,51.05,0.00,78.97,0.00,0.02,0.00,72.30,788.08,0.00,0.00,121.72,228.90,0.55,137.25,12324.51,2750.53,1213.67,3117.14,226.55,11242.06,7446.58,2001.16,20971.04,218.82,22912.57
11:22:27.279,0.00,79.85,57.45,52.15,42.15,32.25,32.25,57.45,44.65,50.75,51.15,0.00,79.97,0.00,0.05,0.00,72.58,795.82,0.00,0.00,132.41,228.34,1.00,137.84,14525.43,3408.34,1236.41,3702.93,242.45,13708.00,9076.73,2472.01,24749.27,222.46,26559.19
11:22:32.279,0.00,79.45,57.45,52.05,42.15,32.25,32.25,57.45,44.65,50.55,50.85,0.00,78.05,0.00,0.10,0.00,72.56,785.38,0.00,0.00,109.66,229.75,0.61,137.54,11333.49,2396.54,1180.29,2726.38,214.97,9881.25,6558.59,1710.93,19113.40,212.84,21062.21
11:22:37.279,0.00,79.35,57.45,52.05,42.15,32.25,32.25,57.45,44.65,50.55,50.85,0.00,79.67,0.00,0.02,0.00,72.80,780.08,0.00,0.00,115.04,230.37,0.80,136.17,14422.92,3191.43,1224.24,3565.24,237.68,13125.14,8803.31,2368.65,24227.21,214.77,26063.05
11:22:42.279,0.00,79.35,57.45,52.05,42.25,32.25,32.25,57.45,44.75,50.55,50.95,0.00,79.31,0.00,0.13,0.00,72.38,807.80,0.00,0.00,128.14,232.67,1.31,137.56,13739.07,2927.15,1230.37,3379.94,237.37,12364.48,8263.38,2235.79,23031.54,223.39,24997.92
11:22:47.279,0.00,79.35,57.45,52.05,42.25,32.35,32.35,57.45,44.75,50.55,50.95,0.00,79.33,0.00,0.05,0.00,72.45,788.56,0.00,0.00,125.89,234.99,1.99,136.72,13528.42,2952.84,1215.77,3375.39,232.43,12313.92,8214.22,2224.73,22788.65,215.34,24654.28
11:22:52.279,0.00,79.35,57.45,52.05,42.25,32.35,32.35,57.45,44.75,50.55,50.95,0.00,79.69,0.00,0.08,0.00,72.62,787.05,0.00,0.00,121.87,232.19,0.95,137.77,14270.58,3241.27,1232.62,3598.54,240.08,13077.88,8788.96,2393.19,23761.21,219.56,25681.04
11:22:57.279,0.00,79.85,57.45,52.05,42.25,32.35,32.35,57.45,44.75,50.75,51.05,0.00,78.64,0.00,0.08,0.00,72.70,757.24,0.00,0.00,136.30,227.27,0.48,137.42,11307.40,2390.18,1188.60,2732.29,218.23,10319.14,6720.54,1781.43,19516.01,220.99,21967.15
11:23:02.279,0.00,79.65,57.55,52.05,42.25,32.35,32.35,57.55,44.75,50.55,50.95,0.00,79.79,0.00,0.08,0.00,72.89,812.62,0.00,0.00,147.55,233.95,1.20,136.18,14947.50,3365.68,1242.16,3721.25,245.89,13565.08,9194.59,2495.50,25171.39,225.62,27119.24
11:23:07.279,0.00,79.65,57.55,52.05,42.25,32.35,32.35,57.55,44.75,50.55,50.95,0.00,79.67,0.00,0.09,0.00,72.39,790.83,0.00,0.00,146.27,281.39,1.47,139.06,14096.94,3119.86,1222.76,3501.87,237.29,12693.03,8575.26,2318.93,23882.27,224.36,25716.90
11:23:12.279,0.00,79.85,57.45,52.05,42.25,32.35,32.35,57.45,44.75,50.75,51.05,0.00,79.53,0.00,0.04,0.00,72.42,773.65,0.00,0.00,130.94,296.54,0.60,137.30,13631.77,2996.48,1225.98,3393.44,233.65,12453.97,8291.12,2239.26,22844.24,225.80,24947.52
11:23:17.279,0.00,79.75,57.45,52.05,42.25,32.35,32.35,57.45,44.75,50.65,51.05,0.00,78.14,0.00,0.07,0.00,72.14,793.81,0.00,0.00,107.46,283.55,0.53,136.68,11393.62,2403.59,1193.43,2785.63,219.12,9878.60,6625.14,1762.78,19333.00,212.96,21261.45
11:23:22.279,0.00,79.75,57.45,52.05,42.25,32.35,32.35,57.45,44.75,50.65,51.05,0.00,79.11,0.00,0.08,0.00,72.34,772.67,0.00,0.00,118.52,250.03,0.89,136.96,12955.00,2962.86,1227.37,3387.20,239.08,12368.01,8043.77,2227.16,21717.77,216.54,24101.55
11:23:27.279,0.00,79.45,57.45,52.05,42.25,32.35,32.35,57.45,44.75,50.55,50.95,0.00,79.22,0.00,0.09,0.00,72.59,778.65,0.00,0.00,139.35,236.95,0.79,137.54,12376.75,2786.48,1208.67,3075.34,229.19,11616.24,7431.30,1985.89,21580.74,222.64,22979.10
11:23:32.279,0.00,79.35,57.35,52.15,42.35,32.35,32.35,57.35,44.85,50.75,51.15,0.00,79.68,0.00,0.17,0.00,72.65,794.05,0.00,0.00,128.91,233.76,1.28,138.64,14469.80,3207.88,1228.59,3561.62,239.75,12905.82,8875.04,2408.38,23886.04,223.26,26286.94
11:23:37.279,0.00,79.35,57.35,52.15,42.35,32.35,32.35,57.35,44.85,50.75,51.15,0.00,79.53,0.00,0.08,0.00,72.53,792.23,0.00,0.00,116.83,230.27,0.84,137.21,13842.90,3145.45,1222.44,3534.40,235.67,12621.71,8482.49,2301.11,23895.21,213.29,25220.63
11:23:42.279,0.00,79.35,57.35,52.15,42.35,32.35,32.35,57.35,44.85,50.75,51.15,0.00,79.29,0.00,0.07,0.00,72.27,796.84,0.00,0.00,146.59,229.88,1.52,137.73,13460.34,2956.08,1232.10,3371.95,238.77,12263.60,8159.48,2231.47,22801.72,225.42,24651.64
11:23:47.279,0.00,79.45,57.35,52.15,42.35,32.35,32.35,57.35,44.85,50.75,51.15,0.00,79.69,0.00,0.07,0.00,72.70,791.55,0.00,0.00,129.59,231.28,0.84,137.18,14613.90,3227.81,1235.20,3611.56,240.29,13325.56,9045.18,2423.53,24519.17,219.81,26637.17
11:23:52.279,0.00,79.65,57.45,52.15,42.35,32.35,32.35,57.45,44.85,50.75,51.15,0.00,79.34,0.00,0.02,0.00,72.58,798.77,0.00,0.00,123.53,230.43,0.43,136.74,13590.52,2983.77,1216.36,3386.82,232.30,11931.21,8262.79,2240.04,22922.39,216.72,24816.01
11:23:57.279,0.00,79.85,57.55,52.15,42.25,32.35,32.35,57.55,44.75,50.75,51.05,0.00,79.25,0.00,0.05,0.00,72.23,792.41,0.00,0.00,135.98,229.55,0.13,137.10,12948.84,2871.91,1222.28,3280.98,233.77,12340.58,7871.71,2147.48,22049.59,220.80,23938.43
11:24:02.279,0.00,79.85,57.55,52.15,42.25,32.35,32.35,57.55,44.75,50.75,51.05,0.00,79.51,0.00,0.14,0.00,72.65,799.66,0.00,0.00,128.66,238.04,0.80,137.93,13891.83,3054.61,1227.49,3460.44,235.79,12637.48,8484.82,2290.89,23424.04,219.34,25340.42
11:24:07.279,0.00,80.05,57.55,52.15,42.25,32.35,32.35,57.55,44.75,50.75,51.15,0.00,79.19,0.00,0.00,0.00,72.84,793.37,0.00,0.00,138.32,229.09,0.91,136.50,13044.16,2897.48,1238.70,3304.08,238.32,11809.28,7937.18,2161.10,22349.57,220.78,24059.25
11:24:12.279,0.00,79.75,57.55,52.15,42.25,32.35,32.35,57.55,44.75,50.75,51.05,0.00,79.46,0.00,0.02,0.00,72.89,774.95,0.00,0.00,130.49,231.27,0.89,137.36,14012.65,3012.34,1215.85,3397.55,233.56,12715.05,8384.63,2243.50,23399.98,217.50,25292.77
11:24:17.279,0.00,79.75,57.65,52.25,42.25,32.35,32.35,57.65,44.75,50.75,51.05,0.00,79.05,0.00,0.03,0.00,72.37,786.71,0.00,0.00,120.46,228.28,0.72,137.38,12963.03,2771.42,1216.32,3208.40,229.10,11749.47,7793.47,2120.62,21651.09,222.25,23789.21
11:24:22.279,0.00,79.55,57.65,52.25,42.35,32.35,32.35,57.65,44.75,50.75,51.05,0.00,78.89,0.00,0.13,0.00,72.60,797.79,0.00,0.00,143.03,227.50,0.96,137.93,12994.80,2761.09,1215.20,3213.30,230.14,11743.13,7797.24,2103.35,22365.35,214.72,23999.58
11:24:27.279,0.00,79.65,57.55,52.25,42.35,32.35,32.35,57.55,44.85,50.85,51.15,0.00,79.62,0.00,0.06,0.00,72.54,800.36,0.00,0.00,114.26,232.30,0.97,138.06,13672.22,2978.57,1235.28,3387.65,237.31,12216.25,8222.57,2208.73,22710.64,222.58,24689.54
11:24:32.279,0.00,79.65,57.55,52.25,42.35,32.35,32.35,57.55,44.85,50.85,51.15,0.00,79.65,0.00,0.13,0.00,72.33,771.48,0.00,0.00,119.98,230.48,0.70,137.46,14046.15,3082.22,1218.07,3478.65,234.24,12805.44,8523.48,2311.37,23455.90,214.57,25478.04
11:24:37.279,0.00,79.65,57.55,52.25,42.35,32.45,32.45,57.55,44.85,50.85,51.15,0.00,78.71,0.00,0.00,0.00,72.76,761.67,0.00,0.00,143.57,225.83,2.20,137.95,12233.24,2746.79,1212.61,3089.19,227.79,11235.21,7393.17,2003.92,20578.74,223.82,22879.01
11:24:42.279,0.00,79.45,57.45,52.25,42.35,32.45,32.45,57.45,44.85,50.85,51.15,0.00,79.94,0.00,0.05,0.00,72.23,819.97,0.00,0.00,118.76,228.09,0.77,136.81,14276.56,3157.92,1227.57,3540.95,239.82,13033.65,8807.67,2376.49,24336.49,220.70,25927.06
11:24:47.279,0.00,79.65,57.45,52.25,42.35,32.45,32.45,57.45,44.85,50.85,51.25,0.00,78.99,0.00,0.13,0.00,72.51,789.36,0.00,0.00,127.53,228.84,0.80,137.79,13470.42,2942.91,1222.74,3385.74,231.02,12176.07,8139.93,2201.66,22962.65,216.05,24542.13
11:24:52.279,0.00,79.65,57.55,52.25,42.35,32.45,32.45,57.55,44.85,50.85,51.15,0.00,79.44,0.00,0.02,0.00,72.24,782.68,0.00,0.00,113.60,236.10,1.28,137.58,14117.84,3022.42,1231.84,3435.37,240.30,12691.73,8554.35,2279.62,23568.30,212.07,25411.26
11:24:57.279,0.00,80.05,57.55,52.15,42.35,32.45,32.45,57.55,44.95,50.85,51.15,0.00,79.34,0.00,0.05,0.00,72.56,785.05,0.00,0.00,116.01,228.20,0.59,139.23,13841.33,3004.74,1229.91,3431.11,235.63,12355.82,8408.15,2269.86,23244.34,216.98,25073.02
11:25:02.279,0.00,80.05,57.55,52.15,42.35,32.45,32.45,57.55,44.95,50.85,51.15,0.00,78.89,0.00,0.03,0.00,72.47,822.13,0.00,0.00,128.11,230.92,1.57,137.50,12775.00,2750.57,1217.18,3186.78,229.66,11840.37,7666.19,2081.24,21578.22,218.57,23517.23
11:25:07.279,0.00,80.05,57.65,52.15,42.35,32.45,32.45,57.65,44.95,50.75,51.15,0.00,79.90,0.00,0.07,0.00,72.91,771.31,0.00,0.00,148.86,228.18,0.36,138.21,14325.46,3168.55,1226.39,3537.18,237.34,12798.19,8764.29,2353.11,24052.04,224.09,25954.87
11:25:12.279,0.00,80.05,57.65,52.15,42.35,32.45,32.45,57.65,44.95,50.75,51.15,0.00,78.65,0.00,0.05,0.00,72.75,774.48,0.00,0.00,116.49,226.13,0.86,137.32,12580.04,2814.55,1211.24,3227.14,229.30,11513.20,7605.03,2096.14,21334.33,215.20,23270.87
11:25:17.279,0.00,79.85,57.75,52.15,42.45,32.45,32.45,57.75,44.95,50.75,51.05,0.00,79.87,0.00,0.01,0.00,72.33,753.89,0.00,0.00,159.81,226.21,0.66,137.67,13881.37,2968.80,1230.85,3383.29,240.29,12653.66,8411.80,2256.03,23429.61,227.46,25228.36
11:25:22.279,0.00,79.75,57.65,52.15,42.45,32.45,32.45,57.65,44.95,50.75,51.05,0.00,78.68,0.00,0.04,0.00,72.55,786.35,0.00,0.00,130.35,222.49,1.30,136.82,12314.10,2636.27,1195.71,2962.05,221.95,10628.87,7222.03,1896.21,20694.86,220.98,22663.36
